userName,score,at,content
Pengguna Google,4,2021-07-28 21:31:21,"Saya dan keluarga saya pengguna baru traveloka, tapi sejauh ini mudah bgt untuk pilih pilih apa yang kita butuhin seperti tiket ataupun hotel. saya juga sempet pesen servis jemput ke bandara dan dapat kendaraannya yang bagus dan sangat bersih. sukses selalu Traveloka"
Pengguna Google,5,2024-03-07 15:54:06,"Aplikasi tampak terlalu rame .... Gak simpel dan estetik hehehe... Banyak gambar (mirip iklan) jd kadang gak fokus sama pesanan .... Untuk paylater semakin gak jelas .... Perlahan mulai pindah ke ""sebelah"".... Dulu sangat bisa diandalkan.... Untuk sekarang sepertinya musti berubah... Jadikan customer sebagai partner karena kita saling membutuhkan"
Pengguna Google,1,2021-02-24 01:38:19,"Yth Traveloka. Selama ini saya pelanggan setia traveloka, sangat sering menggunakan aplikasi traveloka baik utk perjalanan bisnis maupun perjalanan lainnya. Baik itu menggunakan paylater atau metode pembayaran lainnya. Review dan comment saya sdh berikan demi memajukan aplikasi traveloka. Tapi barusan saya dapat info pengaktifan kembali paylater saya ditolak. Itu sangat mengecewakan saya. Dan saya merasa selama ini dimanfaatkan traveloka hanya spy bisa memberikan review/comment saja."
Pengguna Google,1,2020-06-25 13:34:54,"sebagai pengguna app traveloka sangat kecewa kecewa kecewa sekali dg traveloka. saya beli tiket pake uang. begitu bandara tutup tiket saya di suruh refund oke saya refund. tapi yg dikembalikan bukan uang malah vocher. seharusnya uang yg kembali. karna beli pake uang. bukan pake vocherr!!!!!!!!!!! semoga allah melaknat orang"" yg zholim"
Pengguna Google,4,2021-07-16 20:15:52,"Apps ini masih jd temen setia traveling aku sih. Buat aku yg riweuh tiap mau pergi2 tuh ngerasa terbantu bgt sama fitur-fiturnya traveloka. Selain karena fiturnya byk, gampang digunain, metode pembayaran jg macem2. Udah nyaman deh bgt pake traveloka."
Pengguna Google,1,2019-01-05 20:31:36,saya tidak suka di permainkan dengan cara diskon dan tiba tiba hilang saya belajar 11 tahun di komputer umur saya memang muda tapi soal programer saya bisanya jadi menghapus aplikasi ini secara permanen mudah sekali dengan bug yang ada hahaha ini bukan gertakan yang pertama situs internet anda dan kemudian aplikasinya
Pengguna Google,1,2019-10-31 22:46:01,Mengalami kejadian yg menjengkelkan. Notif baru kalo sukses yg bunyinya centing. Muncul berkali-kali. Bahkan sudah di tutup tapi tetep muncul. Buka aplikasi lain pun langsung kalah sama notifnya. Alhasil harus restart. Itupun susah karena layar berubah notif terus. Please fix it. Its annoying. Sampe khawatir apa CC ter debet berkali kali.
Pengguna Google,1,2020-02-14 12:16:04,Paylatercard BRI utk pelanggan traveloka terpilih..saya adl salah satunya yang terpilih Sangat disayangkan ada kriteria tertentu yg membuat pelanggan traveloka paylater kecewa(ktnya cukup menambah sedikit data)1×24 ACC.salah satu syaratnya adl melunasi paylater stlh dilunasi ternyata dr Pihak BRI tdk memberikan persetujuan.Jadi kalau bikin pelanggan kecewa mengapa ditawarkan.saya telah melunasi paylater hampir 5jt(Tenor 3 dan 6 Bulan).Intinya saya kecewa dengan penawaran yg ndak jelas rule nya.
Pengguna Google,5,2024-09-06 11:35:40,mudah dalam transaksinya dan tersedia banyak fitur pembayaran tiket
Pengguna Google,1,2020-04-05 16:05:30,"Sangat sangat kecewa dgn traveloka...krn adanya wabah sekarang perjalanan pp ke surabaya dgn citilink saya batalkan...tapi tetap saja harus bayar paylater sesuai harga sebelum batal,pergi ga jd ttp aja bayar apa2an sih traveloka...bukannya kasih keringanan sedikit malah cari untung.begitu juga dgn refund hotel di jogja,tapi tetap dikenakan bunga paylater.rata2 yg review pada kecewa...bentar lagi bagkrut deh.yang dikomentarin yang nilai bagus doank.mana dtlp ga bs"
Pengguna Google,1,2024-09-06 13:09:07,"Harga yang tampil beda saat lanjut proses ke pembayaran, pasang harga tidak sesuai harga asli, manipulasi harga"
Pengguna Google,5,2024-08-27 00:06:30,mempermudah dalam segala sesuatu urusan perjalanan
Pengguna Google,5,2024-08-17 18:56:23,Sangat membantu untuk pembelian tiket pesawat
Pengguna Google,1,2022-04-04 12:48:57,"Sistem refundnya sangat mengecewakan, hotel yg dipilih tidak jadi digunakan pas refund tetap muncul tagihan( infonya tagihan bunga ) padahal kita tidak jadi pakai hotel tersebut, hubungi customer service untuk dihapuskan tidak bisa, biasanya aplikasi lain kalau kita refund pasti balik semua dananya dan tidak kena bunga, sungguh sangat mengecewakan"
Pengguna Google,1,2024-09-01 22:05:10,Virtual number tidak bisa digunakan percuma ada limit
Pengguna Google,4,2024-07-23 11:11:38,Setelah update kenapa jadi lemot 😥
Pengguna Google,5,2024-08-15 09:12:08,sangat mudah dan sangat membantu dalam perjalanan jauh 👍
Pengguna Google,5,2024-09-11 05:22:37,"Mohon maaf, melihat dan membaca komen teman2 ko banyak yg kecewa. Pdhl saya ga ada masalah. Adapun proses hrs menunggu beberapa saat itu sih wajar2 saja."
Pengguna Google,5,2024-09-01 00:57:50,Kenapa tidak bisa beli pulsa di Traveloka dengan Paylatter
Pengguna Google,5,2020-04-15 20:38:53,"Aplikasi yang terus akan saya gunakan untuk mengatur perjalanan kemana pun. terutama pilihan hotel sangat banyak, sesuai dengan yg difoto. mudah menggunakan. dan banyak dibantu ketika proses refund dan reschedule. tetap dipertahankan yang baik. terima kasih banyak."
Pengguna Google,1,2024-09-09 17:51:40,"Beli ticket 1,6 jt tapi ternyata salah rute,pas mau refund cuma dibalikin 900 rbu...ini pemerasan namanya...namanya manusia pasti bisa salah milih rute,pas mau di rubah ke penerbangngan sebaliknya juga di suruh nambah 900 rbu.gila traveloka 👎"
Pengguna Google,5,2024-09-03 10:38:15,Traveloka semoga mempertahankan aplikasinya selalu JOSSS
Pengguna Google,1,2024-09-03 15:48:37,terlalu ribet untuk keamanan nya
Pengguna Google,1,2020-10-05 17:44:02,"Aplikasi buruk, saya mengajukan refund dan uang yg dikembalikan sangat sedikit dan uang yg dipotongnya banyak banget ditambah lagi uang refund nya udah 3 bulan lebih nggak juga dikembalikan, ini aplikasi buruk banget, giliran disuruh transfer uang cepet dan giliran uang yang mau dikembalikan lama banget ntah dibalikin ntah nggak, ini pengalaman saya menggunakan traveloka untuk pertama kali nya malah dpet pengalaman buruk. Mohon pihak traveloka untuk di pertingkatkan kerja nya."
Pengguna Google,1,2024-07-27 11:43:22,"Daftar fitur Spayleter di tolak"" trus, aplikasi apaan nih"
Pengguna Google,5,2024-07-30 10:17:34,"Bolak balik samarinda surabaya atau surabaya samarinda slalu beli tiket di traveloka,bayar di IDM slalu aman. Lebih murah bisa hemat banyak 😁"
Pengguna Google,2,2024-09-09 16:18:01,Cek data untuk pay laternya lama bener hampir 1 kalender
Pengguna Google,5,2024-08-22 11:08:02,sangat mudah dan simple
Pengguna Google,1,2024-08-09 15:09:39,"Rerund 14 hari kerja sangat merugikan kita karna kita butuh dana rufund buat pembelian tiket kembali tapi di srh tunggu 14 hari sangat kecewa dengan traveloka , cukup bintang 1 saja , sangat² merugikan"
Pengguna Google,1,2024-07-26 22:46:38,"Book hotel 2x, sdh byr, dan dua²nya cancel tanpa alasan..."
Pengguna Google,5,2024-08-03 21:01:38,dengan traveloka perjanan menjadi gampang
Pengguna Google,1,2024-09-13 10:11:51,Parah gue sering pake ini aplikasi tapi giliran mau ngajuin paylater selalu di tolak
Pengguna Google,5,2024-08-03 08:08:39,"Untuk hotel bisa yuk bisa tambahin fitur buku nikahh yang SAH Krna salah satunya ke colongan nih laki beristri , cekin sama bini bersuami tolong ya"
Pengguna Google,5,2024-08-02 19:40:04,aplikasi yang mudah dan sangat membantu
Pengguna Google,2,2024-07-24 06:40:15,Setelah di uodate tidak bisa login😭
Pengguna Google,1,2024-09-09 05:04:43,Saya kecewa dengan aplikasi traveloka yg tidak bertanggung jawab atas refund pemesanan saya. Aplikasi engga ada tanggung jawabnya
Pengguna Google,1,2024-07-30 10:39:08,Mahal biaya adminnya dan stok kursi keretanya tidak update secara real-time
Pengguna Google,1,2019-11-01 08:53:56,"Saya membaca komentar"" nya, dan saya menyimpulkan kalau traveloka akan lebih baik mengiklankan dengan ""TRAVELOKA DULU, BERTEMU KEKASIH KEMUDIAN"" Saya merasa akan banyak bucin yang ingin menggunakan traveloka Sekian^^"
Pengguna Google,5,2024-08-01 20:12:23,"sangat suka dengan aplikasi ini, nyaman dalam penggunaan."
Pengguna Google,5,2024-08-24 18:53:43,sangat membantu dan mudah digunakan
Pengguna Google,5,2024-08-19 11:06:12,Keren semoga makin banyak discount dan promo
Pengguna Google,1,2024-08-09 19:36:48,Perusahaan gila makan darah Kalau mau reschedule tiket lama di anggap nol nilainya di arahkan harga tiket baru dengan harga lebih mahal dari harga normalnya pada tiket lama diambil di jual lagi dengan harga ekonomi aturan gila di negara dan perusahaan Konoha Lebih baik pakai jasa aplikasi perusahaan asing dan tranportasi asing daripada lokal biar makin ancur ni lokalnya
Pengguna Google,5,2024-08-29 05:34:16,"Mudah, cepat dan lengkap"
Pengguna Google,1,2024-09-03 18:16:05,PELAYAN NYA BURUK. TIDAK ADA SOLUSI NYA. SISTEM NYA PAYAH. PILIH TGL BERPA SECARA OTOMATIS SESUDAH BAYAR MALAH BERUBAH. HATI2 BURUK SEKALI INI JGN PERNAH PAKE LG INI APK SANGAT TIDAK REKOM..... NYESEL UDAH PAKE APK INI. SANGAT MEMUASKAN SEKALI INI PRODAK APK DAN LAYANAN NYA
Pengguna Google,1,2019-03-20 10:54:53,"semenjak hilangnya Air Asia di apps ini, saya harus beralih ke apps lain. sangat disayangkan sekali, padahal saya selalu pesan tiket airasia setiap sebulan skali di apps ini. terimakasih utk selama ini traveloka, maaf saya hrus pindah ke apps lain."
Pengguna Google,5,2024-08-15 09:31:21,apakah pembayaran hotel via traveloka tidak bisa transfer y sekarang
Pengguna Google,1,2022-08-12 08:02:49,"Selamat pagi, kecewa banget sama traveloka saya sudah menjadi anggota bronze priority paylater pun limit tinggi, pembayaran tidak pernah telat boleh di cek deh sama traveloka nya ko kemaren siang saya mau melakukan pembayaran paylater lebih awal ternyata akun paylater nya di nonaktipkan alias di blokir permanen pula . ( dalam hati jleb ) bingung selama ini bayar gak pernah telat dan merasa aplikasi traveloka ini sangat membantu apalagi saya seneng jalan staycation .. sekarang saya bener2 kecewa"
Pengguna Google,5,2024-09-04 02:05:57,Penggunaan tiket nya sangat lancar saya suka Traveloka😘👍
Pengguna Google,5,2024-07-28 05:01:58,Untuk rute Probolinggo - Banyuwangi setiap mau pesan tiket selalu tidak ada jadwal
Pengguna Google,1,2024-07-23 18:24:16,Kesel banget sering telat update perubahan tiket penerbangan pesawat.
Pengguna Google,5,2024-08-10 18:25:36,mudah di gunakan & banyak disc
Pengguna Google,1,2021-02-06 07:03:13,"BENAR-BENAR SANGAT SANGAT KECEWA BERAT SAMA TRAVELOKA Penanganan customer complain nya sangat buruk, traveloka tdk bisa menjadi penengah antara pelanggan & hotel.. TRAVELOKA HANYA MAU MENJADI PENENGAH UNTUK DAPAT KEUNTUNGAN SAJA Tapi saat ada kendala dengan pelanggan yang pesan hotel via traveloka, malah disuruh urus sendiri ke hotel... Helllooooo... Ga salah tuh???!!!! ( Saat hubungi hotel mereka ga bisa bantu karena pesan nya via traveloka, ya masuk akal sih ) yang ga masuk akal ya TRAVELOKA"
Pengguna Google,5,2019-06-08 21:03:41,"Perfecto...!!! Dengan Traveloka gak ada alasan gara2 THR tdk mencair truss lebarannya mager & baper. Krn semua kebutuhan kebahagian keluarga sdh tersedia di Traveloka. Mulai dari hotel, makan, masuk dufan & ancol, nonton, rental mobil, dll...komplit. Lebaran dahulu, bayar kemudian dg PayLater. Coba kalau bisa belanja disupermarket pake Traveloka juga, pasti kami langsung belanja bulanan deh... 😁😂😀"
Pengguna Google,3,2024-08-10 14:31:12,Refund nya knapa lama bgt ....sampe 90hari Apa semua aplikasi kek gini
Pengguna Google,5,2024-09-07 00:50:00,saya dulu punya aplikasi traveloka sekarang saya mau kembali memiliki aplikasi ini.
Pengguna Google,1,2024-08-10 14:28:35,bilang sama maskapai lion-r nya jangan sering ganti2 jadwal penerbangan h-1 ganggu jadwal afternya dan terjadi pembelian ulang tiket dll serta tidak bertanggungjawab.
Pengguna Google,5,2024-08-30 18:34:20,Semua jadi Mudah & simpel
Pengguna Google,1,2024-08-27 06:36:39,"Ya kali perusahaan sebesar Traveloka gak punya cs , bot terus yang jawab !! Sorry bintang 1 dulu ya ! Uninstall and Bye"
Pengguna Google,5,2024-08-28 17:17:35,Mudah dan praktis pesan tiket
Pengguna Google,5,2024-09-11 21:55:04,Sangat membantu di saat ingin traveling
Pengguna Google,1,2024-08-04 21:01:33,Sangat tidak membantu. Jadwal real gak sesuai. Pesan bus Sinar jaya rute salatiga-jkt 20.00 sampai sekarang jam 21.01 belum datang. Terimakasih
Pengguna Google,5,2024-07-21 12:54:50,sangat membantu sekalian dalam pembayaran
Pengguna Google,1,2024-07-25 19:02:58,"Aplikasi taikk, mahal kali semua tiket nya"
Pengguna Google,1,2024-08-30 15:15:31,"Penguna baru mengajukan pay later ditolak, padahal sdh isi biodata lengkap, gimana nih solusinya traveloka?"
Pengguna Google,2,2022-06-05 10:10:53,"Ini traveloka gimana yaa? Sy dafar paylater dan di ACC dengan limit 8,1jt.. Hari ini sy mau oesan tiket pesawat dengan pembayaran menggunakan paylater betapa kagetnya sy limitnya turun jadi 500rb, padahal belum pernah di gunakan. Dan lagi limit 500rb mau di pake buat apa? Kecewa sekali..."
Pengguna Google,1,2021-12-26 23:37:24,SO BAD! Ga ngebantu banget heran. Padahal yg salah tanggal di traveloka. Setelah pembayaran gataunya tanggalnya ganti seminggu kemudian. Diminta tolong buat koordinasi sama pihak hotel malah berdalih gabisa ini itu. Gabisa diajak win win solution. Gila! Pelayanan bad banget. Ga rekomen buat pake aplikasi ini lagi. Kapok
Pengguna Google,5,2024-09-07 08:52:41,"memudahkan segalanya, terima kasih traveloka"
Pengguna Google,2,2019-02-11 11:18:18,setelah pembaruan kenapa jd lemot y? padahal koneksi saya bagus. untuk akses aplk lainy. harusny setelah pembaruan semakin bagus aplikasiny. sangat di sayangkan skali padahl seblumny aplikasi ini andalan sy untuk berlibur..
Pengguna Google,5,2024-08-24 19:19:22,"Bagus, jelas dan mudah"
Pengguna Google,1,2024-08-22 17:44:09,Jelek aplikasi nya klo refund lama mendingan diaplikasi sebelah refundnya CPT banget hapus rame2 aplikasi g bermutu
Pengguna Google,4,2019-12-26 02:02:56,"Aplikasi yang selalu saya pakai setiap kali saya liburan, ada acara, dll. Setiap pemesanan hotel, tiket pesawat, tiket kereta, saya selalu pakai traveloka dan selalu puas sama traveloka. Saya sangat terbantu dengan adanya traveloka, liburan jadi mudah dan menyenangkan. Di saat mendadak pun traveloka selalu jadi yang terbaik. Tapi ada satu yang buat saya kurang senang, kenapa setiap saya mengajukan paylatter saya selalu di tolak, padahal pembeliin saya kan sudah banyak. Mohon penjelasannya.."
Pengguna Google,5,2024-08-01 14:28:31,mudah dan praktis
Pengguna Google,5,2024-08-30 15:43:26,"good, andai dari dulu punya duit wkwkwkwk"
Pengguna Google,4,2021-08-30 15:03:18,"setiap pergi/pulang kampung selalu beli tiket pesawat di traveloka, karena app nya mudah digunakan dan pilihan pembayarannya beragam... aku juga suka kumpulin poinnya, lumayan loh aku suka reedem sm treatment salon hehehe"
Pengguna Google,1,2021-01-28 17:34:18,"Seputar info. Jika kalian ingin bepergian menggunakan transportasi bus/travel saya sarankan tidak menggunakan aplikasi traveloka. Karena di aplikasi traveloka tidak bisa memilih kursi sistem mereka adalah memesan dengan kursi yg paling belakang. Sebelum saya bayar saya sudah konfirm pihak PO travel katanya bisa request kursi, tetapi setelah dibayar diberikan kursi paling belakang. Soo saya sarankan pesan melalui telfon saja biar lebih detail & bisa request penjemputan atau kursi yg mau di duduki"
Pengguna Google,1,2022-01-18 19:32:28,Hanya mau mengatakan bahwa traveloka ini banyak curangnya. Juga percuma komplain-komplain buang-buang energi tetapi penyelesaian pada akirnya adalah bukan tindakan penyelesaian yang fair tapi tetap keuntungan bagi traveloka kerugian bagi customer.. Saya tidak menyarankan untuk beli2 di traveloka.. lebih baik beli di tempat yang lain saja.. tempat lain banyak yang lebih baik..(menurut pengalaman saya)..
Pengguna Google,1,2024-09-27 23:19:34,"Kecewa banget sama traveloka sudah 2 hari 7 kali mengadu terkait e tiket saya yang sampai saat ini belum diterbitkan, padahal uang sudah masuk tapi hak saya masih belum diberikan, sekelas traveloka tidak bisa komit dan bertanggungjawab atas permasalahan jni. Saya sudah minta cancel pun juga tidak dicancel apa susahnya jika memang tidak bisa diterbitkan tolong dicancel. Sumpah kecewa banget"
Pengguna Google,1,2024-10-12 16:51:28,"Tolong kalau menampilkan Sesuai, jangan giliran diklik hotel tidak tersedia, dan harga mendadak berubah tinggi. SERING BANGET SEPERTI INI"
Pengguna Google,1,2024-10-11 14:20:12,"Ribet aplikasinya, ingin refund pengembalian uang karena salah tanggal tidak bisa, pembatalan sepihak. Sudah konfirmasi pihak hotel tidak ada masalah, akhirnya langsung ke hotelnya. Tolong diperbaiki lagi pelayanannya, karena banyak aplikasi lain yang fungsinya serupa"
